SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,AVG_NOTE
117568,False,Revolving loans,M,N,Y,0,90000.0,180000.0,9000.0,180000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.02461,-22066,365243,-14547.0,-4454,,True,False,False,True,False,False,,2.0,2,2,SATURDAY,16,False,False,False,False,False,False,XNA,,0.6270191690142186,0.6706517530862718,0.0794,,0.9781,,0.0127,0.0264,0.1034,0.2638,,0.0559,0.0642,0.0719,0.0025,0.005,0.0735,,0.9757,,0.009,0.0,0.1379,0.1667,,0.0238,0.0624,0.0727,0.0,0.0,0.0833,,0.9762,,0.009,0.0,0.1379,0.1667,,0.071,0.0684,0.0711,0.0,0.0,,block of flats,0.0598,Block,No,3.0,1.0,3.0,0.0,-267.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,1.0,0.6488354610502451
225800,False,Revolving loans,F,Y,Y,2,202500.0,1237500.0,61875.0,1237500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.009175,-11451,-1317,-3136.0,-3591,2.0,True,True,False,True,True,False,Managers,4.0,2,2,FRIDAY,12,False,False,False,False,False,False,Trade: type 1,0.3455732475232142,0.7495775790421257,0.7252764347002191,0.1323,0.0541,0.9965,0.9524,0.1634,0.1332,0.1148,0.3471,0.4167,0.0269,0.1278,0.0627,0.0,0.0,0.0746,0.0,0.9945,0.9543,0.1648,0.0806,0.069,0.3333,0.4167,0.0226,0.1396,0.0123,0.0,0.0,0.1582,0.0615,0.9965,0.953,0.1644,0.12,0.1034,0.3333,0.4167,0.0273,0.13,0.0638,0.0,0.0,org spec account,block of flats,0.0513,"Stone, brick",No,0.0,0.0,0.0,0.0,-365.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,4.0,0.6068090870885197
233368,False,Cash loans,M,Y,Y,0,225000.0,101880.0,10971.0,90000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.010276,-9590,-1856,-4052.0,-2105,11.0,True,True,False,True,False,False,Core staff,2.0,2,2,WEDNESDAY,15,False,False,False,True,True,False,Emergency,,0.7294283619097378,0.6528965519806539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,2.0,0.6911624569451958
134187,False,Cash loans,M,Y,Y,0,270000.0,1144053.0,33579.0,999000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.030755,-13708,-2940,-2456.0,-1360,11.0,True,True,False,True,True,False,Laborers,2.0,2,2,SUNDAY,10,False,False,False,False,True,True,Transport: type 4,0.1105216263604484,0.3205339955221238,0.4014074137749511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2418.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,1.0,1.0,0.2774876785525078
222827,False,Cash loans,F,N,Y,0,99000.0,339241.5,12312.0,238500.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.0084739999999999,-21546,365243,-9164.0,-4337,,True,False,False,True,False,False,,2.0,2,2,THURSDAY,13,False,False,False,False,False,False,XNA,,0.5549941428697276,0.5334816299804352,0.1082,0.1206,0.9747,0.6532,0.0474,0.0,0.2069,0.1667,0.2083,0.0,0.0849,0.0806,0.0154,0.0988,0.1103,0.1252,0.9747,0.6668,0.0479,0.0,0.2069,0.1667,0.2083,0.0,0.0927,0.0839,0.0156,0.1046,0.1093,0.1206,0.9747,0.6578,0.0477,0.0,0.2069,0.1667,0.2083,0.0,0.0864,0.0819999999999999,0.0155,0.1008,reg oper account,block of flats,0.1108,"Stone, brick",No,7.0,0.0,7.0,0.0,-1459.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,3.0,0.5442378864250814
231932,False,Cash loans,M,N,Y,0,90000.0,135000.0,13482.0,135000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.020246,-23226,365243,-4345.0,-5094,,True,False,False,True,True,False,,2.0,3,3,MONDAY,16,False,False,False,False,False,False,XNA,0.7451392814435839,0.4849779099064424,0.6296742509538716,,,0.9826,,,0.24,0.2069,0.3333,,,,0.2331,,0.0009,,,0.9826,,,0.2417,0.2069,0.3333,,,,0.2428,,0.001,,,0.9826,,,0.24,0.2069,0.3333,,,,0.2372,,0.0009,,,0.1835,,No,0.0,0.0,0.0,0.0,-2123.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.619930480767966
439039,True,Cash loans,F,Y,Y,0,108000.0,213322.5,15651.0,162000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,Municipal apartment,0.020713,-17027,-1605,-7519.0,-575,16.0,True,True,False,True,False,False,Drivers,2.0,3,2,WEDNESDAY,8,False,False,False,False,False,False,Other,,0.2867647696261356,,0.0124,0.0303,0.9682,0.5648,0.0015,0.0,0.069,0.0417,0.0833,0.0183,0.0101,0.0103,0.0,0.0,0.0126,0.0314,0.9682,0.5818,0.0015,0.0,0.069,0.0417,0.0833,0.0187,0.011,0.0107,0.0,0.0,0.0125,0.0303,0.9682,0.5706,0.0015,0.0,0.069,0.0417,0.0833,0.0186,0.0103,0.0105,0.0,0.0,reg oper account,block of flats,0.0089,"Stone, brick",No,1.0,0.0,1.0,0.0,-565.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,1.0,0.0,5.0,0.2867647696261356
238988,False,Cash loans,M,Y,Y,0,247500.0,1314117.0,38551.5,1147500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-20200,-7949,-2638.0,-2932,3.0,True,True,False,True,False,False,Laborers,2.0,2,2,THURSDAY,16,False,False,False,False,False,False,Medicine,,0.6571581809509164,0.6940926425266661,0.334,0.2172,0.9831,0.7688,0.103,0.24,0.2069,0.3333,0.375,0.1258,0.2723,0.3202,0.0,0.0,0.3403,0.2254,0.9831,0.7779,0.1039,0.2417,0.2069,0.3333,0.375,0.1286,0.2975,0.3336,0.0,0.0,0.3373,0.2172,0.9831,0.7719,0.1036,0.24,0.2069,0.3333,0.375,0.128,0.277,0.3259,0.0,0.0,reg oper spec account,block of flats,0.3081,Panel,No,3.0,0.0,3.0,0.0,-2440.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.6756254117387912
174106,False,Cash loans,M,Y,N,2,292500.0,450000.0,48465.0,450000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.0228,-12892,-1722,-6924.0,-3991,5.0,True,True,False,True,True,False,Managers,4.0,2,2,WEDNESDAY,11,False,False,False,False,False,False,Self-employed,0.6959673054867326,0.7645236448626704,,0.0557,0.0396,0.9871,0.8232,0.0133,0.08,0.069,0.3333,0.0417,0.0232,0.0454,0.0691,0.0,0.0,0.0567,0.0411,0.9871,0.8301,0.0134,0.0806,0.069,0.3333,0.0417,0.0237,0.0496,0.072,0.0,0.0,0.0562,0.0396,0.9871,0.8256,0.0134,0.08,0.069,0.3333,0.0417,0.0236,0.0462,0.0704,0.0,0.0,not specified,block of flats,0.0544,Panel,No,1.0,0.0,1.0,0.0,-2219.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7302454751747015
212431,True,Cash loans,F,N,Y,0,90000.0,555273.0,16042.5,463500.0,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.00963,-22974,365243,-8324.0,-4358,,True,False,False,True,True,False,,1.0,2,2,SATURDAY,11,False,False,False,False,False,False,XNA,,0.43830147021159,0.5726825047161584,0.0907,0.1316,0.9881,,,0.0,0.2069,0.1667,,0.0765,,0.0847,,0.0,0.0924,0.1366,0.9881,,,0.0,0.2069,0.1667,,0.0782,,0.0882,,0.0,0.0916,0.1316,0.9881,,,0.0,0.2069,0.1667,,0.0778,,0.0862,,0.0,,block of flats,0.0667,Panel,No,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.5054919874638742
356770,True,Cash loans,F,N,Y,0,112500.0,454455.0,21316.5,319500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-10922,-1106,-4175.0,-2201,,True,True,False,True,False,False,Sales staff,2.0,2,2,MONDAY,11,False,False,False,False,True,True,Other,,0.1673316673105274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-195.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,0.1673316673105274
348215,True,Cash loans,F,Y,N,0,225000.0,545040.0,26640.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.035792,-10893,-3525,-3453.0,-3543,16.0,True,True,True,True,False,False,Low-skill Laborers,2.0,2,2,FRIDAY,18,False,False,False,True,True,False,Housing,,0.4358480546171105,0.4048783643353997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-171.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,2.0,0.4203632094762551
214215,False,Cash loans,F,N,Y,0,247500.0,787086.0,25519.5,657000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.025164,-20423,365243,-7882.0,-3960,,True,False,False,True,False,False,,1.0,2,2,TUESDAY,14,False,False,False,False,False,False,XNA,,0.2089748355226841,0.3201633668633456,0.1186,0.0537,0.9727,0.626,0.0479,0.0,0.1034,0.1667,0.2083,0.0068,0.0967,0.0996,0.0,0.1158,0.1208,0.0557,0.9727,0.6406,0.0484,0.0,0.1034,0.1667,0.2083,0.0069,0.1056,0.1037,0.0,0.1226,0.1197,0.0537,0.9727,0.631,0.0482,0.0,0.1034,0.1667,0.2083,0.0069,0.0983,0.1014,0.0,0.1182,reg oper account,block of flats,0.1297,Block,No,2.0,0.0,1.0,0.0,-2296.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.26456910119301486
178547,False,Cash loans,M,Y,Y,0,270000.0,454500.0,26091.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010006,-21573,-106,-3171.0,-1561,8.0,True,True,True,True,True,False,Laborers,2.0,2,2,TUESDAY,10,False,False,False,False,False,False,Industry: type 9,0.5937355303432695,0.4670134164107033,,0.2041,0.1218,0.9861,0.8096,0.1377,0.24,0.2069,0.3333,0.375,0.0592,0.1614,0.2035,0.0232,0.0906,0.208,0.1264,0.9861,0.8171,0.139,0.2417,0.2069,0.3333,0.375,0.0605,0.1763,0.212,0.0233,0.0959,0.2061,0.1218,0.9861,0.8121,0.1386,0.24,0.2069,0.3333,0.375,0.0602,0.1642,0.2071,0.0233,0.0925,reg oper account,block of flats,0.1797,Block,No,11.0,1.0,10.0,0.0,-1237.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,2.0,0.5303744733769864
162213,True,Cash loans,F,N,Y,1,180000.0,824823.0,24246.0,688500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.003813,-14681,-1213,-4071.0,-644,,True,True,False,True,False,False,Sales staff,3.0,2,2,TUESDAY,7,False,False,False,True,True,False,Business Entity Type 3,0.4981509502365819,0.6230627040251671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.0,5.0,1.0,-1627.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,0.5606068271308745
285257,True,Cash loans,M,N,N,0,135000.0,474048.0,22095.0,360000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.01885,-17817,-2305,-7194.0,-1352,,True,True,False,True,False,False,Laborers,2.0,2,2,FRIDAY,11,False,False,False,False,True,True,Industry: type 1,,0.1670089502926341,0.3154721549257734,0.0495,,0.9747,,,0.0,0.1034,0.125,,,,0.0269,,0.0509,0.0504,,0.9747,,,0.0,0.1034,0.125,,,,0.028,,0.0538,0.05,,0.9747,,,0.0,0.1034,0.125,,,,0.0274,,0.0519,,block of flats,0.0325,Panel,No,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.24124055260920374
326144,True,Cash loans,M,Y,Y,0,180000.0,900000.0,26316.0,900000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.030755,-20363,-2405,-1673.0,-1708,8.0,True,True,True,True,False,False,Managers,2.0,2,2,TUESDAY,9,False,False,False,False,True,True,Agriculture,0.442350487904788,0.5359012337941952,0.4812493411434029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-979.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.48650035428079536
194234,False,Revolving loans,F,N,Y,0,405000.0,540000.0,27000.0,540000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.010006,-18201,-1775,-1105.0,-1728,,True,True,False,True,False,False,Sales staff,1.0,2,1,MONDAY,17,False,False,False,False,False,False,Industry: type 4,0.7298121307334696,0.4735340663846279,0.3842068130556564,0.0825,0.0734,0.9767,0.6804,0.0101,0.0,0.1379,0.1667,0.2083,0.0758,0.0672,0.0703,0.0,0.0,0.084,0.0762,0.9767,0.6929,0.0102,0.0,0.1379,0.1667,0.2083,0.0775,0.0735,0.0733,0.0,0.0,0.0833,0.0734,0.9767,0.6847,0.0101,0.0,0.1379,0.1667,0.2083,0.0771,0.0684,0.0716,0.0,0.0,reg oper account,block of flats,0.0596,Panel,No,2.0,0.0,2.0,0.0,-451.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,1.0,2.0,2.0,0.5291843367245846
393731,True,Cash loans,F,N,Y,0,157500.0,216144.0,8275.5,171000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.010032,-21240,365243,-10800.0,-4525,,True,False,False,True,False,False,,1.0,2,2,FRIDAY,5,False,False,False,False,False,False,XNA,,0.2585731938292082,0.0677939106412593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-937.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,2.0,6.0,0.16318355223523373
104715,False,Cash loans,F,N,Y,0,135000.0,1256400.0,36864.0,900000.0,Other_B,Working,Incomplete higher,Single / not married,House / apartment,0.030755,-20075,-4520,-945.0,-2289,,True,True,False,True,False,False,,1.0,2,2,TUESDAY,16,False,False,False,False,False,False,Trade: type 7,0.695581863074604,0.6842555597098255,0.5046813193144684,0.2062,0.2269,0.9757,,,0.0,0.3448,0.1667,,0.0574,,0.1857,,0.0,0.2101,0.2355,0.9757,,,0.0,0.3448,0.1667,,0.0587,,0.1934,,0.0,0.2082,0.2269,0.9757,,,0.0,0.3448,0.1667,,0.0584,,0.189,,0.0,,block of flats,0.192,"Stone, brick",No,5.0,1.0,5.0,0.0,-303.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,1.0,0.0,0.6281729140329659
137948,False,Cash loans,M,Y,N,0,182250.0,1216201.5,33444.0,1062000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.025164,-8899,-972,-1077.0,-1255,7.0,True,True,True,True,True,False,Laborers,1.0,2,2,FRIDAY,13,False,False,False,True,True,True,Trade: type 3,,0.5683932207321062,0.3328505641648731,0.0299,0.054,0.9752,0.66,0.0228,0.0,0.1034,0.1667,0.2083,0.0542,0.0244,0.0595,0.0039,0.0086,0.0305,0.0561,0.9752,0.6733,0.0231,0.0,0.1034,0.1667,0.2083,0.0554,0.0266,0.062,0.0039,0.0091,0.0302,0.054,0.9752,0.6645,0.023,0.0,0.1034,0.1667,0.2083,0.0551,0.0248,0.0606,0.0039,0.0088,reg oper account,block of flats,0.0625,"Stone, brick",No,0.0,0.0,0.0,0.0,-1053.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.4506218924484896
134854,False,Cash loans,M,N,Y,0,157500.0,450346.5,19966.5,342000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.010966,-10116,-3116,-7014.0,-2775,,True,True,False,True,False,False,Laborers,2.0,2,2,THURSDAY,18,False,True,True,False,True,True,Business Entity Type 3,,0.314879030212602,0.6545292802242897,0.0825,0.0795,0.9757,,0.0075,0.0,0.1379,0.1667,0.2083,0.0574,,0.0696,0.0,0.0,0.084,0.0825,0.9757,,0.0076,0.0,0.1379,0.1667,0.2083,0.0587,,0.0725,0.0,0.0,0.0833,0.0795,0.9757,,0.0076,0.0,0.1379,0.1667,0.2083,0.0584,,0.0709,0.0,0.0,reg oper spec account,block of flats,0.0589,Panel,No,4.0,0.0,4.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.48470415521844584
276214,True,Cash loans,F,N,N,1,157500.0,414792.0,28188.0,315000.0,Other_B,State servant,Lower secondary,Married,Municipal apartment,0.0038179999999999,-10101,-492,-4060.0,-95,,True,True,False,True,False,False,Medicine staff,3.0,2,2,SATURDAY,6,False,False,False,True,True,False,Medicine,,0.3592477619117585,0.5495965024956946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-535.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,5.0,0.4544221322037265
103237,False,Cash loans,F,Y,Y,1,202500.0,302076.0,27832.5,270000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.020246,-14234,-1293,-3045.0,-2860,10.0,True,True,False,True,False,False,Sales staff,3.0,3,3,TUESDAY,10,False,False,False,False,False,False,Trade: type 7,,0.4495506840698271,0.4543210601605785,0.0825,0.0794,0.9727,0.626,0.0572,0.0,0.1379,0.1667,0.2083,0.0556,0.0672,0.0625,0.0,0.0,0.084,0.0824,0.9727,0.6406,0.0577,0.0,0.1379,0.1667,0.2083,0.0569,0.0735,0.0651,0.0,0.0,0.0833,0.0794,0.9727,0.631,0.0575,0.0,0.1379,0.1667,0.2083,0.0566,0.0684,0.0636,0.0,0.0,reg oper account,block of flats,0.0804,"Stone, brick",No,0.0,0.0,0.0,0.0,-1802.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,1.0,0.0,0.0,3.0,0.4519358721152028
450318,True,Revolving loans,F,N,Y,1,112500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-8880,-653,-1433.0,-487,,True,True,False,True,False,False,Sales staff,3.0,2,2,SUNDAY,12,False,False,False,False,False,False,Business Entity Type 3,0.4815476735496644,0.1631870354642708,0.22009464485041,0.2361,0.1449,0.997,0.9592,0.065,0.16,0.1379,0.375,0.0417,0.0303,0.1916,0.243,0.0039,0.0074,0.2405,0.1503,0.997,0.9608,0.0656,0.1611,0.1379,0.375,0.0417,0.031,0.2094,0.2532,0.0039,0.0078,0.2384,0.1449,0.997,0.9597,0.0654,0.16,0.1379,0.375,0.0417,0.0309,0.195,0.2474,0.0039,0.0075,reg oper account,block of flats,0.2371,Others,No,1.0,1.0,1.0,1.0,-466.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.288276451288115
220896,False,Cash loans,M,Y,N,0,202500.0,450000.0,24543.0,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.018209,-10518,-1072,-971.0,-3105,8.0,True,True,False,True,False,True,Drivers,1.0,3,3,MONDAY,10,False,False,False,False,False,False,Business Entity Type 1,0.4603196865295309,0.4388937595575567,0.475849908720221,0.2598,0.1548,0.9881,0.8368,0.4871,0.28,0.2414,0.3333,0.375,0.033,0.2118,0.2687,0.0,0.1223,0.2647,0.1606,0.9881,0.8432,0.4916,0.282,0.2414,0.3333,0.375,0.0337,0.2314,0.2799,0.0,0.1295,0.2623,0.1548,0.9881,0.8390000000000001,0.4902,0.28,0.2414,0.3333,0.375,0.0336,0.2155,0.2735,0.0,0.1249,reg oper account,block of flats,0.2663,Panel,No,3.0,1.0,3.0,0.0,-1926.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,5.0,0.4583544516024362
106429,False,Cash loans,M,Y,Y,0,135000.0,509922.0,51592.5,472500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010006,-17634,-854,-42.0,-1168,9.0,True,True,False,True,False,False,Drivers,2.0,2,1,TUESDAY,7,False,False,False,False,False,False,Self-employed,,0.6864671462949831,0.6413682574954046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.6639177018951938
196519,True,Cash loans,M,N,N,0,153000.0,172021.5,20542.5,148500.0,Unaccompanied,State servant,Secondary / secondary special,Single / not married,With parents,0.019101,-8078,-284,-2571.0,-762,,True,True,False,True,False,False,Laborers,1.0,2,2,THURSDAY,10,False,True,True,True,True,True,Military,0.5563092912032153,0.5838676039967808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-394.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,0.5700884475999981
312898,True,Cash loans,F,N,Y,0,202500.0,808650.0,29839.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010643,-17073,-1991,-5598.0,-602,,True,True,False,True,False,False,Sales staff,2.0,2,2,WEDNESDAY,12,False,False,False,False,False,False,Self-employed,0.6076159441127615,0.7322030560754259,0.5602843280409464,0.0701,0.0606,0.9781,0.7008,0.017,0.0,0.2069,0.1667,0.0417,0.1001,0.0572,0.06,0.0,0.0316,0.0714,0.0629,0.9782,0.7125,0.0171,0.0,0.2069,0.1667,0.0417,0.1024,0.0624,0.0625,0.0,0.0335,0.0708,0.0606,0.9781,0.7048,0.0171,0.0,0.2069,0.1667,0.0417,0.1018,0.0581,0.0611,0.0,0.0323,reg oper account,block of flats,0.0634,"Stone, brick",No,3.0,1.0,3.0,0.0,-1386.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.633367776076378
